id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,satisfaction_type,eval_class,hours_class,promo_eval,project_hours
10963,0.65,0.79,5.0,233,3,0,False,support,low,0,Satisfait,bon,warning,0.79,238.0
10964,0.6,0.6,4.0,147,3,0,False,support,low,0,Moyen,bon,acceptable,0.6,151.0
10966,0.66,0.89,4.0,169,4,0,False,support,low,0,Satisfait,bon,acceptable,0.89,173.0
10967,0.87,0.87,4.0,144,3,0,False,support,low,0,Satisfait,bon,acceptable,0.87,148.0
10968,0.2,0.99,5.0,151,3,1,False,support,low,0,Pas satisfait,bon,acceptable,0.99,156.0
10970,0.69,0.98,4.0,180,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.98,184.0
10971,0.48,0.61,3.0,251,3,0,False,support,medium,0,Moyen,bon,warning,0.61,254.0
10972,0.8,0.8,4.0,263,4,0,False,support,medium,0,Satisfait,bon,warning,0.8,267.0
10973,0.89,0.74,5.0,260,6,0,False,technical,medium,0,Satisfait,bon,warning,0.74,265.0
10975,0.37,0.86,6.0,260,3,0,False,technical,medium,0,Moyen,bon,warning,0.86,266.0
10976,0.93,0.61,5.0,158,3,0,False,management,medium,0,Satisfait,bon,acceptable,0.61,163.0
10977,0.69,0.52,3.0,186,3,0,False,IT,medium,0,Satisfait,moyennement bon,acceptable,0.52,189.0
10979,0.81,0.55,3.0,199,2,1,False,IT,medium,0,Satisfait,moyennement bon,acceptable,0.55,202.0
10980,0.97,0.63,5.0,258,2,0,False,IT,medium,0,Satisfait,bon,warning,0.63,263.0
10983,0.88,0.82,3.0,265,3,0,False,product_mng,medium,0,Satisfait,bon,warning,0.82,268.0
10984,0.43,0.51,5.0,168,4,0,False,product_mng,medium,0,Moyen,moyennement bon,acceptable,0.51,173.0
10985,0.99,0.99,4.0,163,4,0,False,product_mng,medium,0,Satisfait,bon,acceptable,0.99,167.0
10986,0.59,0.65,5.0,265,3,0,False,IT,medium,0,Moyen,bon,warning,0.65,270.0
10988,0.54,0.73,3.0,157,3,0,False,RandD,low,0,Moyen,bon,acceptable,0.73,160.0
10989,0.32,0.86,4.0,266,4,0,False,RandD,low,0,Moyen,bon,warning,0.86,270.0
10992,0.73,0.68,3.0,121,5,0,False,RandD,low,0,Satisfait,bon,acceptable,0.68,124.0
10993,0.65,0.76,2.0,170,5,0,False,IT,low,0,Satisfait,bon,acceptable,0.76,172.0
10994,0.8,0.71,4.0,161,4,0,False,IT,low,0,Satisfait,bon,acceptable,0.71,165.0
10995,0.61,0.86,3.0,239,3,0,False,IT,low,0,Satisfait,bon,warning,0.86,242.0
10997,0.63,0.57,3.0,242,3,0,False,product_mng,low,0,Satisfait,moyennement bon,warning,0.57,245.0
10998,0.51,0.58,4.0,140,2,1,False,product_mng,low,0,Moyen,moyennement bon,acceptable,0.58,144.0
10999,0.82,0.59,5.0,170,3,0,False,product_mng,low,0,Satisfait,moyennement bon,acceptable,0.59,175.0
11001,0.49,0.6,2.0,113,5,0,False,IT,low,0,Moyen,bon,acceptable,0.6,115.0
11002,0.7,0.59,3.0,138,3,0,False,RandD,low,0,Satisfait,moyennement bon,acceptable,0.59,141.0
11005,0.83,0.91,3.0,155,3,0,False,RandD,low,0,Satisfait,bon,acceptable,0.91,158.0
11006,0.19,0.83,5.0,280,4,0,False,RandD,low,0,Pas satisfait,bon,warning,0.83,285.0
11007,0.8,0.81,5.0,248,2,1,False,RandD,low,0,Satisfait,bon,warning,0.81,253.0
11008,0.49,0.67,2.0,190,8,0,False,marketing,medium,0,Moyen,bon,acceptable,0.67,192.0
11009,0.92,0.99,3.0,176,8,0,False,sales,medium,0,Satisfait,bon,acceptable,0.99,179.0
11011,0.62,0.91,3.0,269,8,0,False,support,medium,0,Satisfait,bon,warning,0.91,272.0
11013,0.95,0.74,5.0,243,6,0,False,management,medium,0,Satisfait,bon,warning,0.74,248.0
11014,0.51,0.8,4.0,198,6,0,False,marketing,medium,0,Moyen,bon,acceptable,0.8,202.0
11016,0.64,0.56,3.0,257,6,0,False,marketing,medium,0,Satisfait,moyennement bon,warning,0.56,260.0
11017,0.62,0.79,4.0,268,6,0,False,sales,medium,0,Satisfait,bon,warning,0.79,272.0
11018,0.73,0.88,5.0,233,4,1,False,sales,medium,0,Satisfait,bon,warning,0.88,238.0
11020,0.78,0.96,2.0,285,3,0,False,sales,high,0,Satisfait,bon,warning,0.96,287.0
11021,0.65,0.91,4.0,224,2,1,False,sales,low,0,Satisfait,bon,warning,0.91,228.0
11022,0.56,0.92,4.0,224,3,0,False,sales,medium,0,Moyen,bon,warning,0.92,228.0
11024,0.79,0.82,4.0,220,3,0,False,sales,medium,0,Satisfait,bon,warning,0.82,224.0
11025,0.66,0.58,4.0,244,3,0,False,sales,medium,0,Satisfait,moyennement bon,warning,0.58,248.0
11026,0.67,0.68,4.0,171,3,0,False,sales,low,0,Satisfait,bon,acceptable,0.68,175.0
11027,0.86,0.82,4.0,274,2,1,False,sales,low,0,Satisfait,bon,warning,0.82,278.0
11028,0.57,0.72,4.0,214,2,1,False,sales,low,0,Moyen,bon,warning,0.72,218.0
11030,0.52,0.59,5.0,150,2,0,False,sales,low,0,Moyen,moyennement bon,acceptable,0.59,155.0
11031,0.73,0.61,4.0,260,2,1,False,sales,low,0,Satisfait,bon,warning,0.61,264.0
11032,0.78,0.63,5.0,259,3,0,False,sales,low,0,Satisfait,bon,warning,0.63,264.0
11033,0.95,0.63,3.0,153,2,0,False,sales,low,0,Satisfait,bon,acceptable,0.63,156.0
11034,0.75,0.61,3.0,263,3,0,False,sales,low,0,Satisfait,bon,warning,0.61,266.0
11035,0.83,0.52,2.0,149,2,1,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.52,151.0
11037,0.3,0.58,2.0,189,4,1,False,accounting,low,0,Pas satisfait,moyennement bon,acceptable,0.58,191.0
11038,0.72,0.85,5.0,237,4,0,False,accounting,low,0,Satisfait,bon,warning,0.85,242.0
11039,0.61,0.52,3.0,224,3,0,False,hr,low,0,Satisfait,moyennement bon,warning,0.52,227.0
11040,0.31,0.87,6.0,240,3,1,False,hr,low,0,Moyen,bon,warning,0.87,246.0
11041,0.62,0.81,3.0,245,2,1,False,hr,low,0,Satisfait,bon,warning,0.81,248.0
11042,0.48,0.49,3.0,268,3,0,False,hr,low,0,Moyen,moyennement bon,warning,0.49,271.0
11044,0.61,0.83,4.0,153,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.83,157.0
11046,0.89,0.39,5.0,218,2,0,False,technical,low,0,Satisfait,mauvais,warning,0.39,223.0
11051,0.72,0.54,4.0,219,2,0,False,technical,medium,0,Satisfait,moyennement bon,warning,0.54,223.0
11053,0.54,0.53,4.0,158,2,0,False,technical,medium,0,Moyen,moyennement bon,acceptable,0.53,162.0
11054,0.66,0.58,3.0,157,2,0,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.58,160.0
11055,0.59,0.54,4.0,178,2,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.54,182.0
11056,0.45,0.48,3.0,145,2,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.48,148.0
11058,0.95,0.53,3.0,174,3,0,False,support,medium,0,Satisfait,moyennement bon,acceptable,0.53,177.0
11060,0.68,0.97,3.0,174,2,0,False,support,low,0,Satisfait,bon,acceptable,0.97,177.0
11061,0.7,0.76,4.0,173,2,0,False,support,medium,0,Satisfait,bon,acceptable,0.76,177.0
11063,0.94,0.95,5.0,170,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.95,175.0
11065,0.59,0.53,5.0,169,3,0,False,technical,low,0,Moyen,moyennement bon,acceptable,0.53,174.0
11066,0.43,0.96,3.0,109,6,0,False,technical,low,0,Moyen,bon,acceptable,0.96,112.0
11067,0.7,0.54,5.0,263,3,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.54,268.0
11069,0.12,0.49,4.0,191,5,0,False,IT,low,0,Pas satisfait,moyennement bon,acceptable,0.49,195.0
11070,0.14,0.56,5.0,259,4,1,False,IT,low,0,Pas satisfait,moyennement bon,warning,0.56,264.0
11072,0.97,0.5,3.0,216,3,0,False,IT,low,0,Satisfait,moyennement bon,warning,0.5,219.0
11073,1.0,0.86,2.0,264,3,0,False,IT,medium,0,Satisfait,bon,warning,0.86,266.0
11074,0.49,0.63,3.0,181,3,1,False,product_mng,medium,0,Moyen,bon,acceptable,0.63,184.0
11075,0.9,0.93,3.0,209,3,0,False,product_mng,medium,0,Satisfait,bon,warning,0.93,212.0
11076,0.82,0.89,4.0,239,2,0,False,product_mng,medium,0,Satisfait,bon,warning,0.89,243.0
11077,0.59,0.48,3.0,197,3,0,False,product_mng,medium,0,Moyen,moyennement bon,acceptable,0.48,200.0
11078,0.97,0.57,4.0,150,2,0,False,IT,medium,0,Satisfait,moyennement bon,acceptable,0.57,154.0
11080,0.73,0.84,3.0,216,8,0,False,management,medium,0,Satisfait,bon,warning,0.84,219.0
11081,0.48,0.74,2.0,271,8,1,False,management,medium,0,Moyen,bon,warning,0.74,273.0
11083,0.74,0.73,3.0,156,8,0,False,management,medium,0,Satisfait,bon,acceptable,0.73,159.0
11084,0.65,0.63,4.0,143,8,0,False,management,medium,0,Satisfait,bon,acceptable,0.63,147.0
11085,0.93,0.94,4.0,233,6,0,False,IT,medium,0,Satisfait,bon,warning,0.94,237.0
11086,0.57,0.67,3.0,138,6,1,False,IT,medium,0,Moyen,bon,acceptable,0.67,141.0
11088,0.55,0.86,4.0,169,6,0,False,IT,medium,0,Moyen,bon,acceptable,0.86,173.0
11089,0.59,0.73,3.0,172,6,0,False,product_mng,medium,0,Moyen,bon,acceptable,0.73,175.0
11090,0.72,0.98,4.0,156,3,0,False,product_mng,medium,0,Satisfait,bon,acceptable,0.98,160.0
11091,0.87,0.52,4.0,140,3,0,False,product_mng,medium,0,Satisfait,moyennement bon,acceptable,0.52,144.0
11092,0.86,0.82,4.0,212,2,0,False,product_mng,medium,0,Satisfait,bon,warning,0.82,216.0
11093,0.61,0.5,4.0,269,3,0,False,IT,medium,0,Satisfait,moyennement bon,warning,0.5,273.0
11095,0.51,0.63,4.0,198,2,0,False,management,medium,0,Moyen,bon,acceptable,0.63,202.0
11097,0.29,0.38,5.0,191,5,0,False,management,medium,0,Pas satisfait,mauvais,acceptable,0.38,196.0
11100,0.61,0.9,2.0,142,3,0,False,marketing,high,0,Satisfait,bon,acceptable,0.9,144.0
11102,0.16,0.61,6.0,269,2,0,False,accounting,high,0,Pas satisfait,bon,warning,0.61,275.0
11103,0.96,0.82,4.0,244,3,0,False,support,high,0,Satisfait,bon,warning,0.82,248.0
11105,0.85,0.87,6.0,232,5,0,False,management,high,0,Satisfait,bon,warning,0.87,238.0
11107,0.68,0.65,3.0,173,3,1,False,marketing,high,0,Satisfait,bon,acceptable,0.65,176.0
11109,0.95,0.8,3.0,225,2,0,False,sales,high,0,Satisfait,bon,warning,0.8,228.0
11112,0.94,0.73,4.0,204,2,0,False,sales,low,0,Satisfait,bon,warning,0.73,208.0
11113,0.85,0.94,5.0,235,4,0,False,sales,low,0,Satisfait,bon,warning,0.94,240.0
11114,0.75,0.51,2.0,215,2,1,False,sales,low,0,Satisfait,moyennement bon,warning,0.51,217.0
11115,0.76,0.67,5.0,243,3,0,False,sales,low,0,Satisfait,bon,warning,0.67,248.0
11116,0.13,0.97,4.0,162,6,0,False,sales,low,0,Pas satisfait,bon,acceptable,0.97,166.0
11117,0.6,0.79,4.0,262,3,0,False,sales,low,0,Moyen,bon,warning,0.79,266.0
11118,0.45,0.55,4.0,206,2,0,False,sales,low,0,Moyen,moyennement bon,warning,0.55,210.0
11121,0.68,0.89,5.0,218,5,0,False,sales,low,0,Satisfait,bon,warning,0.89,223.0
11122,0.53,0.91,5.0,181,3,0,False,sales,low,0,Moyen,bon,acceptable,0.91,186.0
11123,1.0,0.77,5.0,269,3,0,False,sales,low,0,Satisfait,bon,warning,0.77,274.0
11126,0.54,0.83,4.0,201,8,1,False,sales,medium,0,Moyen,bon,warning,0.83,205.0
11128,0.71,0.76,4.0,148,8,0,False,accounting,medium,0,Satisfait,bon,acceptable,0.76,152.0
11131,0.82,0.87,5.0,145,6,0,False,hr,medium,0,Satisfait,bon,acceptable,0.87,150.0
11133,0.43,0.74,4.0,129,6,0,False,hr,medium,0,Moyen,bon,acceptable,0.74,133.0
11135,0.75,0.85,3.0,250,6,0,False,technical,medium,0,Satisfait,bon,warning,0.85,253.0
11136,0.56,0.48,5.0,192,2,1,False,technical,medium,0,Moyen,moyennement bon,acceptable,0.48,197.0
11137,0.88,0.91,4.0,233,4,0,False,technical,high,0,Satisfait,bon,warning,0.91,237.0
11138,0.63,0.57,4.0,192,3,0,False,technical,high,0,Satisfait,moyennement bon,acceptable,0.57,196.0
11139,0.75,0.93,3.0,247,2,0,False,technical,high,0,Satisfait,bon,warning,0.93,250.0
11140,0.74,1.0,4.0,192,4,0,False,technical,high,0,Satisfait,bon,acceptable,1.0,196.0
11141,0.55,0.68,3.0,178,3,1,False,technical,high,0,Moyen,bon,acceptable,0.68,181.0
11142,0.87,0.55,4.0,197,3,0,False,technical,high,0,Satisfait,moyennement bon,acceptable,0.55,201.0
11145,0.89,0.97,4.0,147,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.97,151.0
11146,0.56,0.94,3.0,154,3,1,False,support,low,0,Moyen,bon,acceptable,0.94,157.0
11147,0.95,0.61,3.0,224,2,1,False,support,low,0,Satisfait,bon,warning,0.61,227.0
11148,0.57,0.59,4.0,250,2,0,False,support,low,0,Moyen,moyennement bon,warning,0.59,254.0
11149,0.72,0.53,3.0,179,3,0,False,support,low,0,Satisfait,moyennement bon,acceptable,0.53,182.0
11151,0.54,0.61,4.0,118,5,0,False,support,low,0,Moyen,bon,acceptable,0.61,122.0
11153,0.99,0.8,3.0,209,2,0,False,support,medium,0,Satisfait,bon,warning,0.8,212.0
11154,0.37,0.69,2.0,146,3,0,False,support,medium,0,Moyen,bon,acceptable,0.69,148.0
11155,0.77,0.87,3.0,275,4,1,False,support,medium,0,Satisfait,bon,warning,0.87,278.0
11159,0.69,0.55,3.0,172,2,0,False,technical,medium,0,Satisfait,moyennement bon,acceptable,0.55,175.0
11161,0.74,0.64,3.0,136,2,0,False,IT,medium,0,Satisfait,bon,acceptable,0.64,139.0
11162,0.69,0.82,4.0,252,3,1,False,IT,medium,0,Satisfait,bon,warning,0.82,256.0
11163,0.78,0.89,4.0,137,3,0,False,IT,medium,0,Satisfait,bon,acceptable,0.89,141.0
11165,0.91,0.68,4.0,132,4,0,False,IT,medium,0,Satisfait,bon,acceptable,0.68,136.0
11167,0.48,0.77,6.0,274,6,0,False,product_mng,medium,0,Moyen,bon,warning,0.77,280.0
11168,0.55,0.96,3.0,194,3,0,False,product_mng,medium,0,Moyen,bon,acceptable,0.96,197.0
11169,0.17,0.36,6.0,191,2,0,False,product_mng,medium,0,Pas satisfait,mauvais,acceptable,0.36,197.0
11170,0.77,0.83,5.0,216,4,0,False,IT,medium,0,Satisfait,bon,warning,0.83,221.0
11173,0.67,0.52,4.0,207,3,0,False,IT,medium,0,Satisfait,moyennement bon,warning,0.52,211.0
11174,0.95,0.88,3.0,199,3,0,False,IT,medium,0,Satisfait,bon,acceptable,0.88,202.0
11175,0.61,0.97,6.0,286,4,0,False,product_mng,medium,0,Satisfait,bon,warning,0.97,292.0
11176,0.57,0.39,4.0,132,3,0,False,product_mng,high,0,Moyen,mauvais,acceptable,0.39,136.0
11177,0.65,1.0,4.0,229,4,0,False,product_mng,low,0,Satisfait,bon,warning,1.0,233.0
11178,0.85,0.81,4.0,260,3,0,False,product_mng,medium,0,Satisfait,bon,warning,0.81,264.0
11181,0.92,0.93,4.0,225,2,0,True,RandD,medium,0,Satisfait,bon,warning,1.9300000000000002,229.0
11183,0.48,0.77,5.0,250,2,0,True,RandD,medium,0,Moyen,bon,warning,1.77,255.0
11186,0.57,0.46,2.0,100,6,1,True,marketing,medium,0,Moyen,moyennement bon,acceptable,1.46,102.0
11188,0.49,0.91,4.0,134,4,0,False,accounting,low,0,Moyen,bon,acceptable,0.91,138.0
11189,0.79,0.82,5.0,158,2,0,False,support,low,0,Satisfait,bon,acceptable,0.82,163.0
11190,0.48,0.67,3.0,183,2,0,False,technical,low,0,Moyen,bon,acceptable,0.67,186.0
11191,0.28,0.89,4.0,97,6,0,False,management,low,0,Pas satisfait,bon,acceptable,0.89,101.0
11194,0.75,0.6,4.0,186,10,1,False,marketing,low,0,Satisfait,bon,acceptable,0.6,190.0
11195,0.61,0.89,3.0,242,10,0,False,sales,high,0,Satisfait,bon,warning,0.89,245.0
11197,0.22,0.7,2.0,274,10,0,False,sales,high,0,Pas satisfait,bon,warning,0.7,276.0
11200,0.84,0.85,4.0,207,10,0,False,sales,low,0,Satisfait,bon,warning,0.85,211.0
11207,1.0,0.72,5.0,194,7,1,False,sales,medium,0,Satisfait,bon,acceptable,0.72,199.0
11208,0.49,0.65,4.0,233,7,0,False,sales,medium,0,Moyen,bon,warning,0.65,237.0
11210,0.38,0.43,3.0,188,7,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.43,191.0
11211,0.6,0.54,4.0,182,6,0,False,sales,medium,0,Moyen,moyennement bon,acceptable,0.54,186.0
11212,0.5,0.82,2.0,286,6,0,False,sales,medium,0,Moyen,bon,warning,0.82,288.0
11213,0.97,0.55,5.0,212,6,0,False,sales,high,0,Satisfait,moyennement bon,warning,0.55,217.0
11214,0.93,0.95,5.0,176,6,0,True,accounting,medium,0,Satisfait,bon,acceptable,1.95,181.0
11215,0.5,1.0,5.0,264,8,0,True,accounting,high,0,Moyen,bon,warning,2.0,269.0
11216,0.52,0.84,3.0,261,8,0,True,accounting,low,0,Moyen,bon,warning,1.8399999999999999,264.0
11217,0.5,0.71,4.0,163,8,0,True,hr,medium,0,Moyen,bon,acceptable,1.71,167.0
11218,0.55,0.4,3.0,139,8,0,True,hr,medium,0,Moyen,moyennement bon,acceptable,1.4,142.0
11219,0.95,0.84,3.0,261,8,1,True,hr,medium,0,Satisfait,bon,warning,1.8399999999999999,264.0
11220,0.48,0.42,2.0,275,6,1,True,hr,medium,0,Moyen,moyennement bon,warning,1.42,277.0
11221,0.51,0.39,5.0,132,6,1,True,technical,low,0,Moyen,mauvais,acceptable,1.3900000000000001,137.0
11223,0.97,0.84,4.0,177,6,0,False,technical,low,0,Satisfait,bon,acceptable,0.84,181.0
11226,0.82,0.49,5.0,203,6,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.49,208.0
11227,0.57,1.0,4.0,227,10,0,False,technical,low,0,Moyen,bon,warning,1.0,231.0
11228,0.48,0.93,3.0,150,10,0,False,technical,low,0,Moyen,bon,acceptable,0.93,153.0
11230,0.63,0.61,5.0,186,10,0,False,technical,low,0,Satisfait,bon,acceptable,0.61,191.0
11231,0.99,0.84,4.0,142,10,0,False,technical,high,0,Satisfait,bon,acceptable,0.84,146.0
11233,0.65,0.85,4.0,201,10,0,False,support,low,0,Satisfait,bon,warning,0.85,205.0
11234,0.7,0.85,4.0,142,2,0,False,support,low,0,Satisfait,bon,acceptable,0.85,146.0
11235,0.99,0.94,4.0,167,4,0,False,support,low,0,Satisfait,bon,acceptable,0.94,171.0
11237,0.92,0.85,3.0,207,2,0,False,support,low,0,Satisfait,bon,warning,0.85,210.0
11239,0.39,0.89,3.0,188,5,0,False,support,low,0,Moyen,bon,acceptable,0.89,191.0
11241,0.78,0.89,4.0,272,2,0,False,support,low,0,Satisfait,bon,warning,0.89,276.0
11242,0.62,0.79,3.0,259,3,0,False,support,medium,0,Satisfait,bon,warning,0.79,262.0
11244,0.49,0.57,3.0,192,3,0,False,technical,medium,0,Moyen,moyennement bon,acceptable,0.57,195.0
11246,0.48,0.81,4.0,149,2,0,False,management,medium,0,Moyen,bon,acceptable,0.81,153.0
11248,0.4,0.89,2.0,165,3,0,False,IT,medium,0,Moyen,bon,acceptable,0.89,167.0
11250,0.75,0.84,5.0,222,3,1,False,IT,medium,0,Satisfait,bon,warning,0.84,227.0
11253,0.76,0.45,4.0,147,2,0,False,product_mng,medium,0,Satisfait,moyennement bon,acceptable,0.45,151.0
11254,0.94,0.52,3.0,273,3,0,False,product_mng,high,0,Satisfait,moyennement bon,warning,0.52,276.0
11255,0.24,0.94,6.0,144,4,0,False,product_mng,low,0,Pas satisfait,bon,acceptable,0.94,150.0
11256,0.99,0.66,3.0,181,2,0,False,IT,medium,0,Satisfait,bon,acceptable,0.66,184.0
11257,0.67,0.64,3.0,198,2,1,False,management,medium,0,Satisfait,bon,acceptable,0.64,201.0
11259,0.76,0.77,4.0,169,10,0,False,management,medium,0,Satisfait,bon,acceptable,0.77,173.0
11260,0.55,0.64,4.0,201,10,1,False,management,medium,0,Moyen,bon,warning,0.64,205.0
11261,0.74,0.6,4.0,274,10,1,False,management,medium,0,Satisfait,bon,warning,0.6,278.0
11262,0.81,0.85,4.0,134,10,1,False,management,medium,0,Satisfait,bon,acceptable,0.85,138.0
11263,0.98,0.67,3.0,190,10,0,False,IT,medium,0,Satisfait,bon,acceptable,0.67,193.0
11268,0.7,0.62,3.0,110,3,0,False,product_mng,low,0,Satisfait,bon,acceptable,0.62,113.0
11269,0.49,0.77,3.0,211,3,0,False,IT,high,0,Moyen,bon,warning,0.77,214.0
11270,0.7,0.56,4.0,214,3,0,True,management,medium,0,Satisfait,moyennement bon,warning,1.56,218.0
11271,0.16,0.93,5.0,210,7,0,True,management,medium,0,Pas satisfait,bon,warning,1.9300000000000002,215.0
11272,0.58,0.59,3.0,207,7,0,True,management,medium,0,Moyen,moyennement bon,warning,1.5899999999999999,210.0
11274,0.51,0.55,2.0,102,7,0,True,management,medium,0,Moyen,moyennement bon,acceptable,1.55,104.0
11277,0.81,0.62,3.0,240,6,0,True,sales,low,0,Satisfait,bon,warning,1.62,243.0
11279,0.66,0.53,3.0,164,6,0,False,support,low,0,Satisfait,moyennement bon,acceptable,0.53,167.0
11280,0.22,0.91,6.0,222,8,0,False,technical,low,0,Pas satisfait,bon,warning,0.91,228.0
11282,0.87,0.88,4.0,140,8,0,False,marketing,medium,0,Satisfait,bon,acceptable,0.88,144.0
11283,0.61,0.42,2.0,103,8,0,False,marketing,medium,0,Satisfait,moyennement bon,acceptable,0.42,105.0
11285,0.9,0.51,4.0,137,6,0,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.51,141.0
11290,0.98,0.55,3.0,166,6,1,False,sales,medium,0,Satisfait,moyennement bon,acceptable,0.55,169.0
11293,0.29,0.37,6.0,187,10,1,False,sales,high,0,Pas satisfait,mauvais,acceptable,0.37,193.0
11294,0.87,0.48,5.0,170,3,0,False,sales,low,0,Satisfait,moyennement bon,acceptable,0.48,175.0
11295,0.91,0.64,3.0,241,10,0,False,sales,medium,0,Satisfait,bon,warning,0.64,244.0
11296,0.53,0.79,3.0,221,10,1,False,sales,medium,0,Moyen,bon,warning,0.79,224.0
11297,0.69,0.73,4.0,257,10,1,False,sales,medium,0,Satisfait,bon,warning,0.73,261.0
11298,0.14,0.58,4.0,275,10,0,False,sales,medium,0,Pas satisfait,moyennement bon,warning,0.58,279.0
11299,0.7,0.77,4.0,245,2,0,False,sales,low,0,Satisfait,bon,warning,0.77,249.0
11301,0.77,0.76,6.0,263,6,0,False,sales,low,0,Satisfait,bon,warning,0.76,269.0
11302,0.76,0.99,3.0,133,4,0,False,sales,low,0,Satisfait,bon,acceptable,0.99,136.0
11307,0.26,0.99,5.0,184,5,0,False,hr,low,0,Pas satisfait,bon,acceptable,0.99,189.0
11309,0.83,0.93,3.0,247,2,0,False,hr,low,0,Satisfait,bon,warning,0.93,250.0
11310,0.55,0.4,3.0,158,3,0,False,hr,low,0,Moyen,moyennement bon,acceptable,0.4,161.0
11313,0.8,0.96,3.0,161,3,0,False,technical,low,0,Satisfait,bon,acceptable,0.96,164.0
11315,0.66,0.59,4.0,179,3,0,False,technical,low,0,Satisfait,moyennement bon,acceptable,0.59,183.0
11316,0.66,0.77,4.0,188,2,0,False,technical,low,0,Satisfait,bon,acceptable,0.77,192.0
11319,0.75,0.94,5.0,194,4,0,False,technical,low,0,Satisfait,bon,acceptable,0.94,199.0
11322,0.78,0.68,2.0,159,3,1,False,support,medium,0,Satisfait,bon,acceptable,0.68,161.0
11323,0.57,0.88,4.0,140,2,0,False,support,medium,0,Moyen,bon,acceptable,0.88,144.0
11325,0.23,0.94,5.0,242,4,0,False,support,medium,0,Pas satisfait,bon,warning,0.94,247.0
11326,0.53,0.37,3.0,180,3,0,False,support,medium,0,Moyen,mauvais,acceptable,0.37,183.0
11328,0.59,0.64,5.0,269,3,0,False,support,medium,0,Moyen,bon,warning,0.64,274.0
11329,0.5,0.52,2.0,178,2,0,False,support,medium,0,Moyen,moyennement bon,acceptable,0.52,180.0
11330,1.0,0.74,2.0,187,3,0,False,support,medium,0,Satisfait,bon,acceptable,0.74,189.0
11332,0.86,0.61,4.0,193,2,0,False,support,high,0,Satisfait,bon,acceptable,0.61,197.0
11333,0.73,0.49,4.0,243,2,0,False,technical,low,0,Satisfait,moyennement bon,warning,0.49,247.0
11334,0.49,0.94,3.0,144,3,1,False,technical,medium,0,Moyen,bon,acceptable,0.94,147.0
11338,0.65,0.37,3.0,170,6,0,False,IT,low,0,Satisfait,mauvais,acceptable,0.37,173.0
11339,0.94,0.65,4.0,213,2,1,False,IT,low,0,Satisfait,bon,warning,0.65,217.0
11340,0.76,0.81,4.0,242,2,0,False,IT,low,0,Satisfait,bon,warning,0.81,246.0
11341,0.77,0.54,4.0,139,3,1,False,IT,low,0,Satisfait,moyennement bon,acceptable,0.54,143.0
11343,0.59,0.64,5.0,123,2,0,False,product_mng,low,0,Moyen,bon,acceptable,0.64,128.0
11345,0.51,0.85,4.0,186,2,0,False,product_mng,low,0,Moyen,bon,acceptable,0.85,190.0
11346,0.8,0.67,3.0,178,3,0,False,IT,low,0,Satisfait,bon,acceptable,0.67,181.0
11347,0.98,0.7,3.0,153,10,0,False,management,high,0,Satisfait,bon,acceptable,0.7,156.0
11349,0.14,0.76,4.0,142,10,0,False,management,high,0,Pas satisfait,bon,acceptable,0.76,146.0
11350,0.95,0.9,4.0,221,10,1,False,management,high,0,Satisfait,bon,warning,0.9,225.0
11352,0.64,0.52,5.0,258,10,1,False,management,high,0,Satisfait,moyennement bon,warning,0.52,263.0
11354,0.36,0.73,2.0,111,2,0,False,sales,low,0,Moyen,bon,acceptable,0.73,113.0
11355,0.62,0.97,2.0,271,3,0,False,sales,low,0,Satisfait,bon,warning,0.97,273.0
11358,0.8,0.95,4.0,272,2,0,False,sales,low,0,Satisfait,bon,warning,0.95,276.0
